Word,Freq,Rank
வாசஸ்தலம்,3,6141
அவ்வாறெனில்,3,6142
வீடொன்றை,3,6143
விதந்துரைகளுக்கேற்ப,3,6144
சாட்சியாளர்களுக்கும்,3,6145
உத்தியோகஸ்தர்களுக்கான,3,6146
உடற்கல்வி,3,6147
பயிற்றுவிப்பாளர்கள்,3,6148
அனைத்துச்,3,6149
வாடகையை,3,6150
நியமித்துள்ள,3,6151
தொடர்பாக‌,3,6152
மாதிரிக்கு,3,6153
எடுத்துள்ள,3,6154
உத்தியோகத்தர்களிடம்,3,6155
முதியோர்களின்,3,6156
நேரத்தை,3,6157
ஒன்றின்போது,3,6158
சுட்டெண்,3,6159
3.15,3,6160
பதியப்படல்,3,6161
சூரியப்பெரும,3,6162
பின்பற்றும்,3,6163
சுதர்ஷினி,3,6164
ஓய்வுபெறுகின்ற,3,6165
கலைமானிப்,3,6166
ஆண்டிற்காகவும்,3,6167
விண்ணப்பபடிவத்தை,3,6168
ஒய்வு,3,6169
சந்திக்குமாறு,3,6170
சரியானவை,3,6171
பெறப்படல்,3,6172
உங்களிடமிருந்து,3,6173
96,3,6174
அடுத்துறும்,3,6175
நீரியல்,3,6176
கொள்ளுதல்,3,6177
சங்கங்கள்,3,6178
அறியாத,3,6179
முகாம்களில்,3,6180
தேவையேற்படின்,3,6181
ஆய்வுகூடம்,3,6182
குறைந்தபட்சம்,3,6183
ADM,3,6184
வைத்துள்ள,3,6185
பிரஜைகளுக்கான,3,6186
ஈடுபடுத்தப்படுகின்ற,3,6187
விசாரணையுடன்,3,6188
விமானப்,3,6189
அதிபரை,3,6190
ஈடுபடுகின்ற,3,6191
தொடர்பிலான,3,6192
சேவா,3,6193
மரணித்தால்,3,6194
தாள்களைப்,3,6195
அகழ்வு,3,6196
க்காக,3,6197
பிழையற்ற,3,6198
சத்திர,3,6199
பங்குபற்றுவதற்காக,3,6200
நீதித்துறை,3,6201
சுமதிபால,3,6202
திலங்க,3,6203
தரங்களுக்குரிய,3,6204
பற்றியோ,3,6205
விஜேவிக்கிரம,3,6206
ஸ்ரீயாணி,3,6207
சான்றிதழொன்றை,3,6208
உறுதிப்படுத்துகின்றேன்,3,6209
விஞ்சாத,3,6210
தேவையென,3,6211
கழிக்கப்பட,3,6212
பார,3,6213
செய்யவில்லை,3,6214
விஜித,3,6215
லீவுகளுக்கு,3,6216
மேற்படாதவாறு,3,6217
பாருக்,3,6218
3வது,3,6219
லீவாகக்,3,6220
நாளின்,3,6221
பேருந்தொன்றில்,3,6222
குறிப்பிட்டுள்ளது,3,6223
வழிகளில்,3,6224
விலகும்,3,6225
பேருகொட,3,6226
சொய்சா,3,6227
ரத்வத்தே,3,6228
விடுமுறையையும்,3,6229
உத்தயோகத்தர்,3,6230
வீடுகளுக்கு,3,6231
விகிதாசார,3,6232
சமர்ப்பிக்கும்,3,6233
லீவிலிருந்து,3,6234
நிற,3,6235
ஆகக்கூடியது,3,6236
E,3,6237
மில்ரோய்,3,6238
மணித்தியாலங்கள்,3,6239
பொதுநிருவாக,3,6240
200.00,3,6241
முன்மொழியப்பட்ட,3,6242
லீவுகளையும்,3,6243
120.00,3,6244
என்பவற்றுடன்,3,6245
மாறாக,3,6246
அனுப்பிவைக்கப்பட்டுள்ள,3,6247
தங்கியிருக்க,3,6248
திருத்தும்,3,6249
வைக்கப்படுகின்ற,3,6250
திருமணம்,3,6251
சீராக்கல்,3,6252
காலப்பகுதிக்காக,3,6253
கோருமிடத்து,3,6254
உழைத்த,3,6255
செயல்படுத்த,3,6256
த௫மாறு,3,6257
எனக்குப்,3,6258
பெற்றுக்கொள்ளப்பட்ட,3,6259
கடமைக்குப்,3,6260
ஓராண்டு,3,6261
அனுபவிக்க,3,6262
ஏற்றக்,3,6263
அனுசரணைகள்,3,6264
நாட்சம்பளத்தைப்,3,6265
நாட்களாகக்,3,6266
அழிவுக்குள்ளான,3,6267
ஏற்றத்தினை,3,6268
பெற்றுக்கொள்ளல்,3,6269
அனுமதிப்பதற்கு,3,6270
தேவைப்பாடுகள்,3,6271
படியொன்றை,3,6272
அவ்வாறானதொரு,3,6273
வழங்கப்பட்டிருப்பின்,3,6274
என்பவற்றினைக்,3,6275
320,3,6276
திருத்துவதற்கு,3,6277
சனத்தொகைக்,3,6278
வெளியிடல்,3,6279
முறையற்ற,3,6280
விடுவிப்பது,3,6281
முன்வரும்,3,6282
பயிற்சியினைப்,3,6283
அத்திவாரம்,3,6284
0112,3,6285
கிடைக்கப்பெறுகின்ற,3,6286
பயன்படுத்தாது,3,6287
கணிப்பிடல்,3,6288
அதிகாரிகளுக்குச்,3,6289
230,3,6290
குறிப்பிடுகிறேன்,3,6291
அலுவல்களுக்காக,3,6292
வரிப்பணம்,3,6293
வீரவர்த்தன,3,6294
ஆவணங்களைச்,3,6295
திரை,3,6296
ஆற்றியமைக்காகச்,3,6297
அனுமதியளிக்கப்பட்டுள்ள,3,6298
உத்தேசிக்கப்பட்டிருந்த,3,6299
சாட்சி,3,6300
இருக்கைகள்,3,6301
எல்லாத்,3,6302
நாயகத்தை,3,6303
இடை,3,6304
சராசரியாக,3,6305
கூட்டுத்தாபனங்கள்,3,6306
போதல்,3,6307
பெயர்களில்,3,6308
காலப்பகுதிக்கும்,3,6309
உரிமையாளர்களின்,3,6310
அத்தற்காலிக,3,6311
பெறுவாராயின்,3,6312
2014.08,3,6313
நிறைவேற்றல்,3,6314
காணப்படுதல்,3,6315
பிரிவுகளுக்கு,3,6316
செயற்திட்டங்களை,3,6317
REU,3,6318
09/03,3,6319
பததிரம்,3,6320
அறிக்கையாக,3,6321
தொகுப்பதற்கு,3,6322
நிதியும்,3,6323
அழிவுக்கு,3,6324
2015.08.07,3,6325
கடமைக்குச்,3,6326
CA,3,6327
ஜயவிக்கிரம,3,6328
வாய்மூலப்,3,6329
மணித்தியாலங்களை,3,6330
CP,3,6331
கணக்கிடல்,3,6332
செலுத்தலாகாது,3,6333
மணித்தியாலத்திற்குக்,3,6334
படியின்,3,6335
நேரப்படி,3,6336
எவையேனுமிருப்பின்,3,6337
உறுதிபடுத்தப்பட்ட,3,6338
ஒப்பந்தக்காரர்,3,6339
மூலமோ,3,6340
ஏதெனும்,3,6341
அதற்காகப்,3,6342
கடமையாகும்,3,6343
சரித,3,6344
அவரினால்,3,6345
மாதங்களுக்குரிய,3,6346
செய்யப்பட்டதன்,3,6347
நிறுத்தப்பட்டமைக்கான,3,6348
66,3,6349
அம்பலாங்கொடை,3,6350
தீர்வாக,3,6351
தெரிவித்துக்கொள்கிறேன்,3,6352
விதிக்கின்ற,3,6353
இலக்கத்தில்,3,6354
செல்லாத,3,6355
அனுப்பப்பட்டுள்ளதுடன்,3,6356
சுமத்தப்பட்டுள்ள,3,6357
தீர்மானிக்கப்படுமிடத்து,3,6358
குற்றச்,3,6359
உத்தியோகத்தருக்குப்,3,6360
சிகிச்சைக்காக,3,6361
உள்ளதாகவும்,3,6362
பெற்றுக்கொடுத்து,3,6363
பரிசோதனையொன்று,3,6364
உரிமையைப்,3,6365
அளிக்கப்பட்டுள்ளதை,3,6366
முறையாகக்,3,6367
அமர்த்துவது,3,6368
தொகைக்கோ,3,6369
குறிப்பிடத்தக்க,3,6370
நடவடிக்கைகளுக்காகத்,3,6371
கணக்குகளில்,3,6372
பற்றுச்சீட்டுக்கள்,3,6373
குற்றச்சாட்டுகளுக்கு,3,6374
செலுத்தப்படக்,3,6375
சாட்சியமளிப்பதற்காக,3,6376
5ம்,3,6377
முரண்பாடு,3,6378
சென்றவிடத்து,3,6379
ஒருவருக்கான,3,6380
நிபுணத்துவம்,3,6381
சித்தியடைதல்,3,6382
இல்லாவிடின்,3,6383
சங்கங்களில்,3,6384
வைத்திருந்து,3,6385
15/,3,6386
அறிக்கையைச்,3,6387
அத்தியாயத்தில்,3,6388
பணித்,3,6389
விண்ணப்பித்திருந்த,3,6390
நீதவான்கள்,3,6391
கொள்ளக்கூடிய,3,6392
குறிப்பிடுவது,3,6393
அறவிடுவதற்கான,3,6394
கட்டணத்தைப்,3,6395
செலவழிக்கப்பட்ட,3,6396
செவணக்,3,6397
நிபந்தனைகளுக்கமைய,3,6398
வருடகால,3,6399
குறைவாகவிருக்குமிடத்து,3,6400
பொருட்களைப்,3,6401
நகரபிதா,3,6402
பரீட்சித்து,3,6403
கல்வித்துறையின்,3,6404
அலுவலகத்திலிருந்து,3,6405
